contrat,variable,component,month,value,explained_variance_ratio,activite
Agricole,consommation_kwh,mean,9,11698560.133333333,,
Industriel,consommation_kwh,mean,9,113078230.32866666,,
Résidentiel,consommation_kwh,mean,9,5160910.466666666,,
Tertiaire,consommation_kwh,mean,9,26581653.73333333,,
Administratif,consommation_kwh,mean,10,2447553.62033329,,
Force_Motrice_Agricole,consommation_kwh,mean,10,2595455.8249999797,,
Force_Motrice_Industrielle,consommation_kwh,mean,10,3127958.79999999,,
Menages,consommation_kwh,mean,10,79570328.793,,
Patentes,consommation_kwh,mean,10,15215080.68799999,,
Public,consommation_kwh,mean,10,7707414.62999996,,
Administratif_mt,consommation_kwh,mean,10,7532090.8,,
Agricole,consommation_kwh,mean,10,12215973.166666668,,
Industriel,consommation_kwh,mean,10,116217487.16666667,,
Résidentiel,consommation_kwh,mean,10,5142372.733333332,,
Tertiaire,consommation_kwh,mean,10,26768133.96666667,,
Administratif,consommation_kwh,mean,11,2447553.62033329,,
Force_Motrice_Agricole,consommation_kwh,mean,11,2435644.46599998,,
Force_Motrice_Industrielle,consommation_kwh,mean,11,3218410.4999999898,,
Menages,consommation_kwh,mean,11,75936409.888,,
Patentes,consommation_kwh,mean,11,14284335.929999989,,
Public,consommation_kwh,mean,11,7707414.62999996,,
Administratif_mt,consommation_kwh,mean,11,6394928.7,,
Agricole,consommation_kwh,mean,11,10507308.066666666,,
Industriel,consommation_kwh,mean,11,114630152.66666667,,
Résidentiel,consommation_kwh,mean,11,4897014.733333332,,
Tertiaire,consommation_kwh,mean,11,24841772.766666666,,
Administratif,consommation_kwh,mean,12,2447553.62033329,,
Force_Motrice_Agricole,consommation_kwh,mean,12,2519336.744,,
Force_Motrice_Industrielle,consommation_kwh,mean,12,3487261.99999998,,
Menages,consommation_kwh,mean,12,72647350.96699998,,
Patentes,consommation_kwh,mean,12,14022235.00499999,,
Public,consommation_kwh,mean,12,7707414.62999996,,
Administratif_mt,consommation_kwh,mean,12,7939650.6,,
Agricole,consommation_kwh,mean,12,9661323.666666668,,
Industriel,consommation_kwh,mean,12,115816072.36666667,,
Résidentiel,consommation_kwh,mean,12,5068030.033333333,,
Tertiaire,consommation_kwh,mean,12,25858070.766666666,,
